Invoice Number,Transaction Date,Transaction Amount,Payer Home Location,Transaction ID,Invoice ID,Currency Code
106013,2023-06-03,$55.00,Bay Area Fencing Club - Los Gatos,37860551,50476231,USD
106014,2023-06-03,$470.00,Bay Area Fencing Club - Los Gatos,37861292,50477568,USD
106016,2023-06-03,"$1,000.00",Bay Area Fencing Club - Los Gatos,37861328,50477625,USD
106017,2023-06-03,$60.00,Bay Area Fencing Club - Los Gatos,37861517,50478041,USD
106018,2023-06-03,$60.00,Bay Area Fencing Club - Los Gatos,37861524,50478057,USD
106019,2023-06-03,$55.00,Bay Area Fencing Club - Los Gatos,37861608,50478197,USD
106020,2023-06-03,$55.00,Bay Area Fencing Club - Los Gatos,37862258,50479262,USD
106021,2023-06-03,$55.00,Bay Area Fencing Club - Los Gatos,37862265,50479269,USD
106022,2023-06-03,$55.00,Bay Area Fencing Club - Los Gatos,37862392,50479476,USD
106023,2023-06-03,$55.00,Bay Area Fencing Club - Los Gatos,37862412,50479494,USD
106025,2023-06-04,$80.00,Bay Area Fencing Club - Los Gatos,37867751,50486162,USD
106026,2023-06-04,$55.00,Bay Area Fencing Club - Los Gatos,37869912,50489954,USD
106027,2023-06-04,$55.00,Bay Area Fencing Club - Los Gatos,37869919,50489959,USD
106028,2023-06-04,$55.00,Bay Area Fencing Club - Los Gatos,37870645,50491218,USD
106029,2023-06-04,$55.00,Bay Area Fencing Club - Los Gatos,37870649,50491229,USD
106030,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37884383,50511089,USD
106031,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37884414,50511138,USD
106032,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37884429,50511159,USD
106033,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37885711,50513412,USD
106034,2023-06-05,$80.00,Bay Area Fencing Club - Los Gatos,37885721,50513435,USD
106035,2023-06-05,$195.00,Bay Area Fencing Club - Los Gatos,37886323,50514442,USD
106037,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37886396,50514662,USD
106038,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37886411,50514685,USD
106039,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37887444,50516437,USD
106040,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37887456,50516454,USD
106041,2023-06-05,$55.00,Bay Area Fencing Club - Los Gatos,37887465,50516468,USD
106042,2023-06-05,"$1,000.00",Bay Area Fencing Club - Los Gatos,37890997,50520379,USD
106043,2023-06-06,$80.00,Bay Area Fencing Club - Los Gatos,37899626,50534901,USD
106044,2023-06-06,$55.00,Bay Area Fencing Club - Los Gatos,37901699,50538313,USD
106045,2023-06-06,$55.00,Bay Area Fencing Club - Los Gatos,37901701,50538321,USD
106046,2023-06-06,$80.00,Bay Area Fencing Club - Los Gatos,37901704,50538325,USD
106047,2023-06-06,$80.00,Bay Area Fencing Club - Los Gatos,37901708,50538327,USD
106048,2023-06-06,$80.00,Bay Area Fencing Club - Los Gatos,37901710,50538329,USD
106050,2023-06-06,$80.00,Bay Area Fencing Club - Los Gatos,37901719,50538350,USD
106052,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37912727,50555249,USD
106053,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37913952,50557451,USD
106054,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37913955,50557456,USD
106055,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37913957,50557461,USD
106056,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37913961,50557465,USD
106057,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37913963,50557469,USD
106058,2023-06-07,$55.00,Bay Area Fencing Club - Los Gatos,37913965,50557472,USD
106061,2023-06-08,$370.00,Bay Area Fencing Club - Los Gatos,37922708,50570317,USD
106063,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922735,50570418,USD
106065,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922797,50570530,USD
106068,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922836,50570591,USD
106070,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922847,50570606,USD
106072,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922862,50570627,USD
106074,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922869,50570644,USD
106076,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922876,50570652,USD
106078,2023-06-08,$111.17,Bay Area Fencing Club - Los Gatos,37922880,50570659,USD
105490,2023-06-08,$225.00,Bay Area Fencing Club - Los Gatos,37922976,49785941,USD
106081,2023-06-08,$55.00,Bay Area Fencing Club - Los Gatos,37923424,50571639,USD
106082,2023-06-08,$55.00,Bay Area Fencing Club - Los Gatos,37924255,50573096,USD
106083,2023-06-08,$55.00,Bay Area Fencing Club - Los Gatos,37924269,50573107,USD
106084,2023-06-08,$55.00,Bay Area Fencing Club - Los Gatos,37924281,50573126,USD
106085,2023-06-08,$80.00,Bay Area Fencing Club - Los Gatos,37924309,50573195,USD
106086,2023-06-09,$80.00,Bay Area Fencing Club - Los Gatos,37930142,50581159,USD
106088,2023-06-09,$55.00,Bay Area Fencing Club - Los Gatos,37933793,50587740,USD
106089,2023-06-09,$55.00,Bay Area Fencing Club - Los Gatos,37934465,50588888,USD
106090,2023-06-09,$418.00,Bay Area Fencing Club - Los Gatos,37934523,50589001,USD
106093,2023-06-09,$55.00,Bay Area Fencing Club - Los Gatos,37934723,50589345,USD
106094,2023-06-09,$80.00,Bay Area Fencing Club - Los Gatos,37934725,50589352,USD
106096,2023-06-09,$55.00,Bay Area Fencing Club - Los Gatos,37935338,50590376,USD
106097,2023-06-09,$55.00,Bay Area Fencing Club - Los Gatos,37935343,50590383,USD
106098,2023-06-09,$55.00,Bay Area Fencing Club - Los Gatos,37935346,50590389,USD
106099,2023-06-09,$80.00,Bay Area Fencing Club - Los Gatos,37935351,50590392,USD
106100,2023-06-10,$80.00,Bay Area Fencing Club - Los Gatos,37942387,50599328,USD
106101,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37943090,50600519,USD
106102,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37943095,50600528,USD
106103,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37943559,50601350,USD
106104,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37945190,50604262,USD
106105,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37945198,50604280,USD
106106,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37945209,50604299,USD
106107,2023-06-10,$60.00,Bay Area Fencing Club - Los Gatos,37945213,50604308,USD
106108,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37945250,50604356,USD
106109,2023-06-10,$410.00,Bay Area Fencing Club - Los Gatos,37945309,50604468,USD
106110,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37946143,50605756,USD
106111,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37946144,50605758,USD
106112,2023-06-10,$80.00,Bay Area Fencing Club - Los Gatos,37946146,50605762,USD
106113,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37946157,50605777,USD
106114,2023-06-10,$55.00,Bay Area Fencing Club - Los Gatos,37946158,50605778,USD
106116,2023-06-11,$55.00,Bay Area Fencing Club - Los Gatos,37952204,50613169,USD
106117,2023-06-11,$55.00,Bay Area Fencing Club - Los Gatos,37952435,50613565,USD
106118,2023-06-11,$55.00,Bay Area Fencing Club - Los Gatos,37952438,50613571,USD
106119,2023-06-11,$55.00,Bay Area Fencing Club - Los Gatos,37953648,50615568,USD
106120,2023-06-11,$150.00,Bay Area Fencing Club - Los Gatos,37953965,50616120,USD
106122,2023-06-11,$410.00,Bay Area Fencing Club - Los Gatos,37954557,50616745,USD
106123,2023-06-11,$150.00,Bay Area Fencing Club - Los Gatos,37956033,50618321,USD
106126,2023-06-12,"$1,000.00",Bay Area Fencing Club - Los Gatos,37962561,50627951,USD
106128,2023-06-12,$91.83,Bay Area Fencing Club - Los Gatos,37964510,50631979,USD
106130,2023-06-12,$91.83,Bay Area Fencing Club - Los Gatos,37964522,50632003,USD
106132,2023-06-12,$106.45,Bay Area Fencing Club - Los Gatos,37964564,50632057,USD
106135,2023-06-12,"$1,000.00",Bay Area Fencing Club - Los Gatos,37964854,50632596,USD
106136,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37965972,50634648,USD
106137,2023-06-12,$60.00,Bay Area Fencing Club - Los Gatos,37966905,50636276,USD
106138,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37967053,50636526,USD
106139,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37967148,50636722,USD
106141,2023-06-12,$410.00,Bay Area Fencing Club - Los Gatos,37967245,50636872,USD
106142,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37967387,50637117,USD
106143,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37970463,50640878,USD
106144,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37970464,50640880,USD
106145,2023-06-12,$55.00,Bay Area Fencing Club - Los Gatos,37970467,50640881,USD
106147,2023-06-13,"$1,000.00",Bay Area Fencing Club - Los Gatos,37975318,50648776,USD
106152,2023-06-13,$410.00,Bay Area Fencing Club - Los Gatos,37982787,50660827,USD
106153,2023-06-14,$82.17,Bay Area Fencing Club - Los Gatos,37986378,50666186,USD
106155,2023-06-14,$82.17,Bay Area Fencing Club - Los Gatos,37986383,50666198,USD
106160,2023-06-14,$82.17,Bay Area Fencing Club - Los Gatos,37989462,50672208,USD
106163,2023-06-14,"$2,000.00",Bay Area Fencing Club - Los Gatos,37990034,50673169,USD
106166,2023-06-14,$600.00,Bay Area Fencing Club - Los Gatos,37990964,50674804,USD
106167,2023-06-14,$55.00,Bay Area Fencing Club - Los Gatos,37991845,50676329,USD
106168,2023-06-14,$55.00,Bay Area Fencing Club - Los Gatos,37991847,50676339,USD
106169,2023-06-14,$55.00,Bay Area Fencing Club - Los Gatos,37991853,50676346,USD
106170,2023-06-14,$55.00,Bay Area Fencing Club - Los Gatos,37991858,50676352,USD
106171,2023-06-14,$60.00,Bay Area Fencing Club - Los Gatos,37992172,50676863,USD
106172,2023-06-14,$55.00,Bay Area Fencing Club - Los Gatos,37994265,50678915,USD
106173,2023-06-14,"$1,000.00",Bay Area Fencing Club - Los Gatos,37996404,50681139,USD
106174,2023-06-15,$55.00,Bay Area Fencing Club - Los Gatos,38000198,50685903,USD
106175,2023-06-15,"$1,000.00",Bay Area Fencing Club - Los Gatos,38001541,50688160,USD
106176,2023-06-15,$190.00,Bay Area Fencing Club - Los Gatos,38003007,50690998,USD
106178,2023-06-15,$190.00,Bay Area Fencing Club - Los Gatos,38003099,50691173,USD
106180,2023-06-15,$410.00,Bay Area Fencing Club - Los Gatos,38003603,50692054,USD
106181,2023-06-15,$55.00,Bay Area Fencing Club - Los Gatos,38005907,50695963,USD
106183,2023-06-15,$410.00,Bay Area Fencing Club - Los Gatos,38005921,50695988,USD
106184,2023-06-15,$600.00,Bay Area Fencing Club - Los Gatos,38007240,50698033,USD
106185,2023-06-15,$77.33,Bay Area Fencing Club - Los Gatos,38007741,50698696,USD
106187,2023-06-16,"$1,000.00",Bay Area Fencing Club - Los Gatos,38013186,50705805,USD
106188,2023-06-16,$500.00,Bay Area Fencing Club - Los Gatos,38016278,50711186,USD
106189,2023-06-16,$500.00,Bay Area Fencing Club - Los Gatos,38016314,50711238,USD
106190,2023-06-16,$55.00,Bay Area Fencing Club - Los Gatos,38016636,50711752,USD
106191,2023-06-16,$55.00,Bay Area Fencing Club - Los Gatos,38016988,50712315,USD
106192,2023-06-16,$55.00,Bay Area Fencing Club - Los Gatos,38016999,50712327,USD
106193,2023-06-16,$55.00,Bay Area Fencing Club - Los Gatos,38017292,50712775,USD
106194,2023-06-16,$55.00,Bay Area Fencing Club - Los Gatos,38017412,50712950,USD
106195,2023-06-16,$600.00,Bay Area Fencing Club - Los Gatos,38017825,50713616,USD
106196,2023-06-17,$80.00,Bay Area Fencing Club - Los Gatos,38023861,50721311,USD
106197,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38024159,50721838,USD
106198,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38024519,50722424,USD
106199,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38024645,50722623,USD
106201,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38025113,50723415,USD
106202,2023-06-17,$600.00,Bay Area Fencing Club - Los Gatos,38025386,50723856,USD
106203,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38025433,50724080,USD
106204,2023-06-17,$60.00,Bay Area Fencing Club - Los Gatos,38025660,50724461,USD
106205,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38025684,50724494,USD
106208,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38026033,50725140,USD
106209,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38026036,50725147,USD
106210,2023-06-17,$600.00,Bay Area Fencing Club - Los Gatos,38026061,50725167,USD
106211,2023-06-17,$55.00,Bay Area Fencing Club - Los Gatos,38026135,50725319,USD
105692,2023-06-18,$80.00,Bay Area Fencing Club - Los Gatos,38030019,50074600,USD
105693,2023-06-18,$80.00,Bay Area Fencing Club - Los Gatos,38030020,50074602,USD
106214,2023-06-18,"$1,500.00",Bay Area Fencing Club - Los Gatos,38031336,50731726,USD
106215,2023-06-18,$600.00,Bay Area Fencing Club - Los Gatos,38032789,50734058,USD
106216,2023-06-18,$600.00,Bay Area Fencing Club - Los Gatos,38033131,50734605,USD
106217,2023-06-18,$80.00,Bay Area Fencing Club - Los Gatos,38033245,50734774,USD
106218,2023-06-18,$55.00,Bay Area Fencing Club - Los Gatos,38033734,50735474,USD
106219,2023-06-18,$97.50,Bay Area Fencing Club - Los Gatos,38034337,50736257,USD
106223,2023-06-19,$600.00,Bay Area Fencing Club - Los Gatos,38040376,50743468,USD
106222,2023-06-19,$300.00,Bay Area Fencing Club - Los Gatos,38040976,50743325,USD
105378,2023-06-19,$225.00,Bay Area Fencing Club - Los Gatos,38043688,49785824,USD
106226,2023-06-19,$55.00,Bay Area Fencing Club - Los Gatos,38045387,50752932,USD
106227,2023-06-19,$22.94,Bay Area Fencing Club - Los Gatos,38045499,50753120,USD
106228,2023-06-19,$55.00,Bay Area Fencing Club - Los Gatos,38046961,50755915,USD
106231,2023-06-19,$55.00,Bay Area Fencing Club - Los Gatos,38049237,50758534,USD
106232,2023-06-20,$420.00,Bay Area Fencing Club - Los Gatos,38053335,50764155,USD
106233,2023-06-20,$55.00,Bay Area Fencing Club - Los Gatos,38054185,50765784,USD
106234,2023-06-20,$80.00,Bay Area Fencing Club - Los Gatos,38055586,50768565,USD
106235,2023-06-21,$55.00,Bay Area Fencing Club - Los Gatos,38066351,50785155,USD
106236,2023-06-21,"$1,500.00",Bay Area Fencing Club - Los Gatos,38068728,50789887,USD
106237,2023-06-21,$48.33,Bay Area Fencing Club - Los Gatos,38069357,50791135,USD
106239,2023-06-21,$48.33,Bay Area Fencing Club - Los Gatos,38069401,50791225,USD
106241,2023-06-21,$15.30,Bay Area Fencing Club - Los Gatos,38070595,50793400,USD
106242,2023-06-21,$55.00,Bay Area Fencing Club - Los Gatos,38072824,50796393,USD
106243,2023-06-21,$55.00,Bay Area Fencing Club - Los Gatos,38072825,50796397,USD
106244,2023-06-21,$55.00,Bay Area Fencing Club - Los Gatos,38072827,50796398,USD
106245,2023-06-21,$55.00,Bay Area Fencing Club - Los Gatos,38072830,50796401,USD
106246,2023-06-21,$55.00,Bay Area Fencing Club - Los Gatos,38072833,50796402,USD
106247,2023-06-22,$55.00,Bay Area Fencing Club - Los Gatos,38077139,50802518,USD
106248,2023-06-22,$55.00,Bay Area Fencing Club - Los Gatos,38079578,50807357,USD
106249,2023-06-22,$55.00,Bay Area Fencing Club - Los Gatos,38079587,50807373,USD
106250,2023-06-22,"$5,000.00",Bay Area Fencing Club - Los Gatos,38079622,50807439,USD
106251,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38087823,50819926,USD
106252,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38087829,50819934,USD
106253,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38088219,50820728,USD
106254,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38090370,50824876,USD
106256,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38090796,50825539,USD
106257,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38090975,50825836,USD
106258,2023-06-23,$80.00,Bay Area Fencing Club - Los Gatos,38090978,50825845,USD
106259,2023-06-23,$55.00,Bay Area Fencing Club - Los Gatos,38091738,50827058,USD
106260,2023-06-24,"$5,000.00",Bay Area Fencing Club - Los Gatos,38096831,50833980,USD
106261,2023-06-24,$55.00,Bay Area Fencing Club - Los Gatos,38096903,50834104,USD
106262,2023-06-24,$55.00,Bay Area Fencing Club - Los Gatos,38097949,50836048,USD
106263,2023-06-24,$55.00,Bay Area Fencing Club - Los Gatos,38098323,50836845,USD
106264,2023-06-24,$55.00,Bay Area Fencing Club - Los Gatos,38098327,50836855,USD
106265,2023-06-24,$148.59,Bay Area Fencing Club - Los Gatos,38099207,50838657,USD
106266,2023-06-24,$55.00,Bay Area Fencing Club - Los Gatos,38099264,50838776,USD
106267,2023-06-24,$55.00,Bay Area Fencing Club - Los Gatos,38100024,50840261,USD
106268,2023-06-25,$55.00,Bay Area Fencing Club - Los Gatos,38111289,50855212,USD
106269,2023-06-25,$55.00,Bay Area Fencing Club - Los Gatos,38111290,50855215,USD
106270,2023-06-25,$55.00,Bay Area Fencing Club - Los Gatos,38111292,50855220,USD
106271,2023-06-25,$55.00,Bay Area Fencing Club - Los Gatos,38111293,50855225,USD
106272,2023-06-26,$55.00,Bay Area Fencing Club - Los Gatos,38116747,50863288,USD
106273,2023-06-26,"$1,000.00",Bay Area Fencing Club - Los Gatos,38119992,50869910,USD
106274,2023-06-26,$55.00,Bay Area Fencing Club - Los Gatos,38120065,50870020,USD
106276,2023-06-26,$410.00,Bay Area Fencing Club - Los Gatos,38120284,50870381,USD
106277,2023-06-26,$80.00,Bay Area Fencing Club - Los Gatos,38120590,50871180,USD
106278,2023-06-26,$55.00,Bay Area Fencing Club - Los Gatos,38121812,50873587,USD
105772,2023-06-27,$80.00,Bay Area Fencing Club - Los Gatos,38125244,50222806,USD
106280,2023-06-27,$55.00,Bay Area Fencing Club - Los Gatos,38128308,50882773,USD
106281,2023-06-27,$55.00,Bay Area Fencing Club - Los Gatos,38128393,50882950,USD
106224,2023-06-27,$225.00,Bay Area Fencing Club - Los Gatos,38129980,50749815,USD
106284,2023-06-27,$410.00,Bay Area Fencing Club - Los Gatos,38132153,50890623,USD
106285,2023-06-27,$19.33,Bay Area Fencing Club - Los Gatos,38132643,50891533,USD
106287,2023-06-27,"$1,000.00",Bay Area Fencing Club - Los Gatos,38132952,50892092,USD
106288,2023-06-28,$55.00,Bay Area Fencing Club - Los Gatos,38141930,50904028,USD
106289,2023-06-28,$55.00,Bay Area Fencing Club - Los Gatos,38148913,50916751,USD
106290,2023-06-28,$55.00,Bay Area Fencing Club - Los Gatos,38148915,50916753,USD
106291,2023-06-29,$15.00,Bay Area Fencing Club - Los Gatos,38154839,50927925,USD
106293,2023-06-29,$15.00,Bay Area Fencing Club - Los Gatos,38155124,50928466,USD
106295,2023-06-29,$55.00,Bay Area Fencing Club - Los Gatos,38155209,50928647,USD
106296,2023-06-29,$80.00,Bay Area Fencing Club - Los Gatos,38155796,50929763,USD
106297,2023-06-29,$55.00,Bay Area Fencing Club - Los Gatos,38155964,50930129,USD
106298,2023-06-29,$80.00,Bay Area Fencing Club - Los Gatos,38155989,50930171,USD
106299,2023-06-29,$55.00,Bay Area Fencing Club - Los Gatos,38157964,50932971,USD
106300,2023-06-30,$4.83,Bay Area Fencing Club - Los Gatos,38162010,50938852,USD
106302,2023-06-30,$55.00,Bay Area Fencing Club - Los Gatos,38165455,50945133,USD
106303,2023-06-30,$55.00,Bay Area Fencing Club - Los Gatos,38165807,50945746,USD
106304,2023-06-30,$80.00,Bay Area Fencing Club - Los Gatos,38165896,50945837,USD
106305,2023-06-30,$55.00,Bay Area Fencing Club - Los Gatos,38165918,50945850,USD
106306,2023-06-30,$55.00,Bay Area Fencing Club - Los Gatos,38166354,50946597,USD
106307,2023-06-30,$80.00,Bay Area Fencing Club - Los Gatos,38168686,50949381,USD
105822,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291410,50424594,USD
105825,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291411,50424597,USD
105826,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291412,50424598,USD
105821,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291413,50424592,USD
105824,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291414,50424596,USD
105828,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291415,50424600,USD
105838,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291416,50424610,USD
105830,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291417,50424602,USD
105827,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291418,50424599,USD
105844,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291419,50424617,USD
105832,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291420,50424603,USD
105833,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291421,50424606,USD
105837,2023-07-01,$159.68,Bay Area Fencing Club - Los Gatos,38291422,50424607,USD
105841,2023-07-01,$225.00,Bay Area Fencing Club - Los Gatos,38291423,50424613,USD
